,datetime,country,shape,duration (seconds),comments,latitude,longitude
66550,2013-07-26 01:30:00,us,sphere,55.0,Bright white object at high rate of speed vanishes,38.658055600000004,-77.25
66551,2013-07-26 03:00:00,us,unknown,60.0,Woken up by a loud sonic explosion in middle of night,38.2008333,-84.8733333
66552,2013-07-26 03:43:00,nan,sphere,182.0,3 white stars,45.478852,-73.87173
66553,2013-07-26 09:56:00,us,fireball,1440.0,Sighting #14 &#8211; July 26&#44 2013 &#8211; 6th sighting of Amber-orange to red UFO (&#8220;fireball&#8221;) + 4th sighting of a &#8220;flasher&#8221; + 7th sighting of lar,26.5216667,-82.1894444
66554,2013-07-26 20:00:00,nan,light,10.0,I was driving home from a friends waiting at a traffic light and saw a rusted orange ball move at high speeds in an irrational way.,42.448894,-90.684017
66555,2013-07-26 20:00:00,us,light,1200.0,Light in sky above pawtucket ri,41.8786111,-71.38305559999999
66556,2013-07-26 20:50:00,us,unknown,720.0,Two&#44 all-black objects flying slowing without lights&#44 sound&#44 or change in altitude for 12+ minutes,39.849444399999996,-75.35611109999999
66557,2013-07-26 21:15:00,us,light,900.0,Lighted object in the SW sky&#44 looked like a star but moved southward and slowly faded out. Then moved north 10 minutes later.,41.1769444,-75.4183333
66558,2013-07-26 21:15:00,us,triangle,600.0,A triangular shaped object with lights was seen moving erratically at a high rate of speed above a busy highway.,39.9625,-76.7280556
66559,2013-07-26 21:30:00,us,light,180.0,The fact i have seen this thing drop something...which does worry me,33.1433333,-117.1652778
66560,2013-07-26 21:46:00,us,fireball,300.0,Orange Fireball/Light seen in south Lexington /  Fayette County travelling from south to south east.,37.9886111,-84.4777778
66561,2013-07-26 22:00:00,us,circle,10.0,Hugh bright light&#44 Very fast..,39.656111100000004,-77.9319444
66562,2013-07-26 22:00:00,us,circle,1800.0,Glowing red/orange orb above tree tops,36.0725,-79.79222220000001
66563,2013-07-26 22:10:00,us,light,180.0,3 yellow/orange to orange/red&#44 round to oval shaped lights in NE sky near Florence&#44 Ky. hovered then returned in the NE direction.,38.9988889,-84.6266667
66564,2013-07-26 22:29:00,us,circle,1200.0,Balls of lights going higher in the sky then coming back down. there were 4 to 9 of these strange shapes. Witnessed by 2 adults. They w,39.8016667,-89.64361109999999
66565,2013-07-26 22:30:00,us,fireball,120.0,Yellow/Orange sphere that changed to blue sphere as it passed witnessed in Western NY by 2 campers,42.96,-78.4058333
66566,2013-07-26 22:30:00,us,cone,300.0,Fire colored orb(s) followed a particular path across the night sky while stopping at particular points.,40.0758333,-74.58361109999998
66567,2013-07-26 22:30:00,us,triangle,30.0,The bright orange/red triange; all I could do was yelll&#44 &amp;quot;FIREBALL&#44&amp;quot; STOP THE CAR&#44 but this was no ball.,41.2372222,-82.12
66568,2013-07-26 23:00:00,us,light,240.0,Bright starlike stationary light (500 brighter than star)  in nighttine sky,43.1552778,-75.9697222
66569,2013-07-26 23:20:00,us,flash,300.0,I was outside shutting off the sprinklers and as I was walking back inside I saw a flash of bright blue light. It almost apeared as lig,46.758888899999995,-114.08
66570,2013-07-26 23:23:00,us,unknown,2.0,Star like white light/ moves across sky and disapears,44.0522222,-123.08555559999999
66571,2013-07-26 23:30:00,us,nan,1200.0,50-100 Orange Fire orbs over Middlsex&#44 New York,42.7047222,-77.2719444
66572,2013-07-26 00:00:00,nan,light,1800.0,Star like lights moving in high speed in straight lines in the sky over the netherlands,52.221537,6.893662
66743,2010-07-27 00:00:00,us,light,1800.0,I very see jets and helicopters on a regular basis&#44 due to Indianapolis International Airport &amp; the National Guard Armory in Shelby Co.,39.5213889,-85.7769444
66744,2010-07-27 00:10:00,us,triangle,120.0,Orange &quot;flaming&quot; Triangle over Salt Lake City dissappears,40.7608333,-111.89027779999999
66745,2010-07-27 00:10:00,us,triangle,120.0,Possible explainations of what i saw in Salt Lake City last night,40.7608333,-111.89027779999999
66746,2010-07-27 00:15:00,us,other,1200.0,Pulsating white&#44 red&#44 geen light in the Western Sky of Rhode Island.  ((NUFORC Note:  Sighting of star.  PD)),41.7797222,-71.43777779999999
66747,2010-07-27 01:00:00,nan,disk,14400.0,AT APROX 0100 hrs.&#44 wo lights came down to my truck on the way home.,48.503890000000006,-122.23611000000001
66748,2010-07-27 05:30:00,us,other,3.0,((HOAX??))  teriffying and amazing,33.4483333,-112.07333329999999
66749,2010-07-27 15:00:00,us,disk,180.0,Large&#44 white&#44 dome shaped object spotted near a  &quot;Janet&quot; plane in Las Vegas,36.175,-115.1363889
66750,2010-07-27 19:30:00,us,cigar,120.0,Cigar shaped no wings or tail.  no sound or contrail. Disappeared.,39.5802778,-80.37
66751,2010-07-27 21:00:00,us,fireball,180.0,Glenview&#44 july 27&#44 2010&#44 approximately  at 9 pm . saw fireball on the top of Jewel -Osco  for 3 min,42.0697222,-87.78777779999999
66752,2010-07-27 21:30:00,us,triangle,20.0,I was outside smoking a cigarette (I know it&#39s bad for me) and I am a college student who recently took an Astronomy course so I love t,48.118333299999996,-123.42944440000001
66753,2010-07-27 23:00:00,us,changing,300.0,We saw a group of about 12 dim lights moving together in the night sky in a graceful fluid pattern.,40.296944399999994,-111.69388889999999
66754,2010-07-27 23:54:00,us,flash,60.0,We were driving in a car. In the sky&#44 there was a huge flash that went across the sky and disappeared,43.61555560000001,-84.24722220000001
66755,2010-07-27 00:00:00,us,light,1.0,I saw this happen one time before but never reported it but Wed night I was star gazing and a really bright light turned on and then of,33.9488889,-118.4447222
66756,2011-07-27 00:00:00,us,oval,0.0,I saw it late at night with a couple of my friends while driving it kept flying around low to the ground and flashing lights.,39.0275,-84.7241667
66757,2011-07-27 00:19:00,ca,disk,18.0,Red and white huvering lights over Fort Mcmurray&#44 Alberta.,56.733332999999995,-111.38333300000001
66758,2011-07-27 00:20:00,us,flash,3.0,Fast flash not typical of meteor,32.2780556,-96.0666667
66759,2011-07-27 00:30:00,ca,other,600.0,There was a round light in the sky&#33 Above Kamloops.,50.666667,-120.33333300000001
66760,2011-07-27 01:00:00,us,disk,120.0,Plasma shrouded UFO over Chesterton Indiana,41.610555600000005,-87.0641667
66761,2011-07-27 01:00:00,us,circle,120.0,Port Jefferson,40.9413889,-73.10638890000001
66762,2011-07-27 01:00:00,us,oval,1.0,We witnessed a bright light at inconceivable speeds.,40.033333299999995,-83.1583333
66763,2011-07-27 01:00:00,us,changing,900.0,Big light in the middle of town that changed shape and color,36.1091667,-94.57
66764,2011-07-27 02:00:00,us,light,3000.0,Blinking Bright Star/object&#44 at  lower alltitude than normal at stand still/ moving very subtully through the night sky.,41.1175,-73.4083333
66765,2011-07-27 04:10:00,us,other,1800.0,Got out of my car to see a large,41.5119444,-82.93777779999999
66766,2011-07-27 04:54:00,us,light,180.0,Object as bright as Venus moves through sky long island,40.8686111,-73.0019444
66767,2011-07-27 05:18:00,us,sphere,3.0,Two objects seen flying east then dissapeared,31.758611100000003,-106.4863889
66768,2011-07-27 08:00:00,us,other,1800.0,Silver oval cylinder.,40.0741667,-80.1725
66769,2011-07-27 10:20:00,nan,rectangle,0.0,Two UFOS seen in two separate photos taken at 10:20 am on 27th of July 2011 on Milk Hill.  ((NUFORC Note:  We suspect birds.  PD)),51.37766,-1.8519599999999998
66770,2011-07-27 11:45:00,us,light,6.0,Stars foating off and shooting away,35.6527778,-97.4777778
66771,2011-07-27 17:40:00,nan,light,60.0,The light was dimming and brightening for about four times and then disappeared.,-25.746111,28.188056
66772,2011-07-27 20:00:00,ca,sphere,14400.0,Bright ball of fire in sky&#44 collingwood.  ((NUFORC Note:  Possible twinkling star??  PD)),44.5,-80.216667
66773,2011-07-27 21:00:00,nan,triangle,1800.0,3 bright orange lights in triangular formation hovering in sky along coast,40.417287,-82.907123
66774,2011-07-27 21:20:00,gb,formation,2400.0,7 strange lights above malvern in england,52.116667,-2.316667
66775,2011-07-27 21:45:00,us,fireball,6.0,Unexplained Circular Fireball,37.993888899999995,-92.8361111
66776,2011-07-27 22:00:00,nan,fireball,300.0,Small orange-red &#39fireball&#39 orb moving slowly along beach,14.569804999999999,121.078675
66777,2011-07-27 22:35:00,us,circle,45.0,White light getting larger&#44 then smaller and fading away,44.3113889,-96.7980556
66778,2011-07-27 23:00:00,nan,fireball,8.0,Large Fireball erupts in the sky then disappears after green lights fall.,38.808482,-75.26396
66779,2011-07-27 23:30:00,nan,circle,120.0,Round fiery object moving across the sky at the same speed a plane travels.,36.142038,-86.70097700000001
66780,2011-07-27 23:59:00,us,fireball,10.0,This was the second one of these I have seen in the last two or three months. I was driving south coming from Kansas City. The fireball,38.9822222,-94.6705556
66781,2012-07-27 00:00:00,us,other,2100.0,Object was a big ball of blue and yellow lights with very bright red lights around the center. One very&#44 very bright white light shinni,41.186944399999994,-87.4483333
66782,2012-07-27 00:10:00,us,light,900.0,Beight glowing lights sitting starionary for 15 minutes then moving off slowly. completely silent.,38.9805556,-76.3147222
66783,2012-07-27 04:07:00,us,fireball,5.0,Green and yellow fall in an arc shape across the sky. very bright,41.60055560000001,-93.60888890000001
66784,2012-07-27 07:00:00,us,cylinder,300.0,Cylinder shaped moving slowly and no sound above  Miramar base where it sudden disappeared&#33,32.7152778,-117.1563889
66785,2012-07-27 09:30:00,us,circle,60.0,Yellow/white outer circle with red center. They moved across the sky and stopped. One by one they flew further away and disappeared.,40.4141667,-111.7577778
66786,2012-07-27 12:39:00,us,triangle,180.0,Triangled ufo with three white lights on each corner it had a red blinking light in the center,34.9341667,-88.5222222
66787,2012-07-27 16:47:00,gb,circle,0.0,Sphere shaped object seen Barmouth&#44 Wales&#44 United Kingdom,52.75,-4.066667
66788,2012-07-27 19:00:00,us,triangle,120.0,Trangular object seen over interstate.. pictures to prove it&#33,35.533333299999995,-82.9108333
66789,2012-07-27 20:57:00,us,teardrop,600.0,It was a slow-moving&#44 cylindrical-shaped metallic object.,39.91111110000001,-85.1616667
66790,2012-07-27 21:00:00,us,sphere,300.0,Orbs of light near Jeanette&#39s Pier that vanished,35.957222200000004,-75.6244444
66791,2012-07-27 21:00:00,us,fireball,120.0,Good-sized orange fireball coming from Gulf of Mexico in Northeast direction over Naples,26.1416667,-81.795
66792,2012-07-27 21:15:00,us,sphere,60.0,Silent orange orb flying from north to south.,39.6427778,-74.1808333
66793,2012-07-27 22:00:00,ca,diamond,300.0,Odd shaped diamond&#44 bright white in the sky over a neighbours house that last about 5 minutes and just vanished,43.866667,-79.033333
66794,2012-07-27 22:00:00,us,fireball,120.0,Red-orange slow moving fireball&#44 inconsistent speed&#44 moving north to south&#44 dimming and finally going out.,47.2530556,-122.44305559999998
66795,2012-07-27 22:30:00,us,triangle,30.0,3 amber red lights rotate 360 degrees with bright with light to the left remaining still,47.1772222,-122.1852778
66796,2012-07-27 22:30:00,us,oval,120.0,Six red/orange color lights.,40.033333299999995,-83.1583333
66797,2012-07-27 22:30:00,us,light,600.0,Red light over nashua nh sky,42.7652778,-71.4680556
66798,2012-07-27 22:45:00,us,formation,60.0,Two Blue Lights Escorted by a Helicopter in Night Sky,39.201944399999995,-96.3047222
66799,2012-07-27 23:00:00,us,fireball,60.0,Orange fireball in the sky going from East to West.,42.8863889,-78.87861109999999
66800,2012-07-27 23:00:00,us,circle,60.0,Orange glowing light seen over Saint Peters Missouri 7/27/12,38.800277799999996,-90.62638890000001
66801,2012-07-27 23:15:00,us,light,600.0,Grand Rapids&#44 Michigan  11:15 pm July 27... 2012  think I saw some ufo&#39s or something.. North of east Leonard &amp; 96 area. maybe 20 -,42.963333299999995,-85.6680556
66802,2012-07-27 23:32:00,us,circle,120.0,Bright orange spinning sphere with smaller sphere circling it that sped off into the moon,41.6819444,-85.9766667
66803,2013-07-27 00:00:00,us,fireball,300.0,Red/orange aircraft on fire like appearance,37.2152778,-93.2980556
66804,2013-07-27 00:30:00,us,triangle,0.0,I stepped outside of my friend&#39s house to take out some trash and immediately noticed a bright star to the southeast at a 40 degree ang,40.2013889,-77.1891667
66805,2013-07-27 01:30:00,us,circle,2100.0,I walked outside to my patio and looked to the east I saw a falling star and then a very bright blinking light surrounded by a haze. Co,45.523611100000004,-122.675
66806,2013-07-27 02:00:00,us,changing,2700.0,Triangle and oblong shaped saucers,29.423888899999998,-98.4933333
66807,2013-07-27 03:55:00,us,fireball,120.0,Bright light in the sky with burning material falling from it,45.148611100000004,-93.15138890000001
66808,2013-07-27 04:28:00,us,flash,1800.0,Saw a white flashing light in lanexa,37.4236111,-76.90138890000001
66809,2013-07-27 09:04:00,us,sphere,0.0,Bronze colored sphere with fireball seen as driving down East 376 towards Pittsburgh object was flying above us towards Robinson.,40.4405556,-79.9961111
66810,2013-07-27 09:47:00,us,fireball,0.0,14 ufos seen over van nuys ca yellowish/orenge,34.1866667,-118.44805559999999
66811,2013-07-27 11:30:00,us,circle,180.0,Solid slow moving light&#44 my first UFO.,30.3933333,-86.4958333
66812,2013-07-27 20:00:00,us,light,60.0,Extremely bright large oval,40.978055600000005,-81.7822222
66813,2013-07-27 20:10:00,nan,disk,10.0,Red and green coloured flying disk.,28.635308000000002,77.22496
66814,2013-07-27 20:42:00,us,fireball,60.0,Orange light crossing sky,41.52638889999999,-70.67361109999999
66815,2013-07-27 21:00:00,us,light,120.0,10-15 blue pulsating lights in a horizontal line  that spanned north and south bound lanes of freeway,34.332222200000004,-112.11972220000001
66816,2013-07-27 21:00:00,us,formation,600.0,20+ yellowish objects moving smoothly across the evening sky,40.0377778,-76.3058333
66817,2013-07-27 21:00:00,us,circle,120.0,Round hovering objent with bright colored lights,41.8786111,-71.38305559999999
66818,2013-07-27 21:04:00,us,sphere,0.0,Sphere engulfed in a fireball.,40.4405556,-79.9961111
66819,2013-07-27 21:10:00,us,sphere,0.0,7/27/13 : 9:10PM Between Henry and Chillicothe IL. Duration 2 minutes overcast sky. Three orange spheres in a triangular shape.,40.9222222,-89.48611109999999
66820,2013-07-27 21:10:00,us,triangle,3.0,Triangular&#44 translucent object seen in Draper sky,40.5247222,-111.86305559999998
66821,2013-07-27 21:10:00,us,fireball,60.0,Orange Fireball passed North West over land in Nags Head&#44 NC.,35.957222200000004,-75.6244444
66822,2013-07-27 21:12:00,us,fireball,60.0,Bonfire in the sky,37.2708333,-79.9416667
66823,2013-07-27 21:15:00,us,formation,60.0,6 ufos flying in staggered formation south of martin tn.,36.3433333,-88.85027779999999
66824,2013-07-27 21:30:00,us,circle,3600.0,Circular Craft with Brite White Light changing to a Red Light maneuevering impressively.,40.7163889,-73.8816667
66825,2013-07-27 21:50:00,us,fireball,240.0,Fireballs (4) flew over,40.9977778,-72.2930556
66826,2013-07-27 21:55:00,us,circle,240.0,07/27/13 at 21:55 in Seven Hills&#44 Ohio observed were 8 round orange-red balls traveling south to north&#44 duration 4 minutes.,41.3952778,-81.6763889
66827,2013-07-27 22:00:00,us,fireball,25.0,Falling star&#44 south of me&#44 moments later saw a sphere floating towards me from the direction of where the falling star would have land,33.8352778,-117.9136111
